Date,im_sku,warehouse_code,Linn_Category,Linn_Title,Channel,Quantity,revenue,for_rev_yhat,for_rev_yhat_lower,for_rev_yhat_upper,for_rev_trend,for_rev_weekly,for_rev_yearly,for_qty_yhat,for_qty_yhat_lower,for_qty_yhat_upper,for_qty_trend,for_qty_weekly,for_qty_yearly,out_of_stock,Company,Region
2024-06-04,BGR-F6MB-14OZ,UK,BOXING GLOVES,BOXING GLOVES F6 MATTE BLACK-14OZ,Amazon,29.0,870.4599999999999,590.5290634699641,329.68200356295165,842.2654522142575,623.9771501795556,42.70063479554607,-76.14872150513757,19.858423881613827,11.35030603401166,28.057754592465656,20.85874399013624,1.4231641908676904,-2.423484299390096,0.0,,
2024-06-05,3PBR-F6MB-5FT,DE,PUNCH BAG SETS,3PC PUNCH BAG F6 MATTE BLACK-5FT,Amazon,6.0,593.9399999999999,316.3247424269562,65.45949533303647,559.8245796247377,339.7707615530986,10.64038728682232,-34.08640641296471,3.22185387510591,0.654736082934821,5.768411226186756,3.4176932354821163,0.1288631394343992,-0.3247024998106057,0.0,,
2024-06-05,3PBR-F6MB-5FT,UK,PUNCH BAG SETS,3PC PUNCH BAG F6 MATTE BLACK-5FT,Amazon,5.0,334.94,313.30715728727927,111.96162213672795,500.90688509372654,288.16471194051485,-18.46423685850803,43.60668220527244,4.851722992856902,1.588476852396266,8.134875792586154,4.531619680844464,-0.318002648066374,0.6381059600788129,0.0,,
2024-06-05,BGR-F6MB-14OZ,DE,BOXING GLOVES,BOXING GLOVES F6 MATTE BLACK-14OZ,Amazon,13.0,523.49,567.9058841975075,315.20794228728744,785.3677079054055,530.3709892061028,35.24348668386402,2.291408307540741,14.088502973808012,7.862831311154164,20.03679104603632,13.274089938869336,0.8749397952564437,-0.0605267603177678,0.0,,
2024-06-05,BGR-F6MB-14OZ,UK,BOXING GLOVES,BOXING GLOVES F6 MATTE BLACK-14OZ,Amazon,24.0,719.76,594.0228097839168,354.1151139836608,853.485659576811,624.3804645589099,40.94829294843397,-71.30594772342701,19.97300804038054,11.217884175028065,28.255567725858565,20.86987039179533,1.36065977032772,-2.2575221217425105,0.0,,
2024-06-06,3PBR-F6MB-5FT,DE,PUNCH BAG SETS,3PC PUNCH BAG F6 MATTE BLACK-5FT,Amazon,1.0,112.99,300.55490679001457,55.55321410732261,554.1955316172273,339.8488404399638,-7.101324375966676,-32.19260927398256,3.066523543864893,0.4722189929481733,5.444421553697867,3.4185953960325604,-0.0451409999996209,-0.3069308521680461,0.0,,
2024-06-06,3PBR-F6MB-5FT,UK,PUNCH BAG SETS,3PC PUNCH BAG F6 MATTE BLACK-5FT,Amazon,6.0,401.94,301.3257461700126,99.7673555034662,500.8459020501722,287.9065115449823,-28.45719330654906,41.87642793157936,4.66171295909616,1.1580361474472178,8.252461137598205,4.529425397659507,-0.4789494400007884,0.6112370014374411,0.0,,
2024-06-06,BGR-F6MB-14OZ,DE,BOXING GLOVES,BOXING GLOVES F6 MATTE BLACK-14OZ,Amazon,16.0,640.1800000000001,565.9526937752289,336.9980117134975,817.172044660146,530.7561920430619,28.85832657483509,6.33817515733193,14.047830882096012,7.895056133199097,20.227255540833447,13.28592852499191,0.7211295000009698,0.0407728571031329,0.0,,
2024-06-06,BGR-F6MB-14OZ,UK,BOXING GLOVES,BOXING GLOVES F6 MATTE BLACK-14OZ,Amazon,16.0,476.09,550.0095972608779,299.14108331465485,793.4749281110526,624.7837789382645,-8.122455611977477,-66.65172606540919,18.508271751469607,9.24170087353952,26.324057731115,20.880996793454425,-0.2735294399992751,-2.099195601985539,0.0,,
2024-06-07,3PBR-F6MB-5FT,DE,PUNCH BAG SETS,3PC PUNCH BAG F6 MATTE BLACK-5FT,Amazon,2.0,225.98,272.6996599979305,25.025760083537527,515.3935215440944,339.92691932682897,-36.42652109479532,-30.80073823410313,2.7495045047928475,0.4567079011260864,5.289873301271098,3.4194975565830044,-0.3760570505178139,-0.2939360012723431,0.0,,
2024-06-07,3PBR-F6MB-5FT,UK,PUNCH BAG SETS,3PC PUNCH BAG F6 MATTE BLACK-5FT,Amazon,6.0,401.94,331.133634528042,128.32764659076196,535.9699157297384,287.6483111494498,2.9941726692320705,40.49115070936011,5.150124885076756,1.8322991337869328,8.537801192950145,4.527231114474549,0.034618658481789,0.588275112120417,0.0,,
2024-06-07,BGR-F6MB-14OZ,DE,BOXING GLOVES,BOXING GLOVES F6 MATTE BLACK-14OZ,Amazon,11.0,450.63,522.6162824946396,261.76314284918,764.8184843099982,531.1413948800212,-17.628542354577917,9.10342996919632,12.935347710804868,7.217971038374618,19.01664682041478,13.297767111114482,-0.473119845405522,0.1107004450959079,0.0,,
2024-06-07,BGR-F6MB-14OZ,UK,BOXING GLOVES,BOXING GLOVES F6 MATTE BLACK-14OZ,Amazon,9.0,269.91,549.8431103281463,298.58645499133064,809.9681189666059,625.187093317619,-13.0407246433819,-62.30325834609081,18.515453223552704,9.820955483629636,27.714115552685367,20.89212319511352,-0.4242633804739651,-1.952406591086845,0.0,,
2024-06-08,3PBR-F6MB-5FT,DE,PUNCH BAG SETS,3PC PUNCH BAG F6 MATTE BLACK-5FT,Amazon,3.0,317.97,274.5705087921084,26.13670907282249,533.1147881412442,340.0049982136941,-35.53544776953296,-29.89904165205273,2.77995318930435,0.4592368594943602,5.180127630901928,3.4203997171334484,-0.3548248705438142,-0.285621657285284,0.0,,
2024-06-08,3PBR-F6MB-5FT,UK,PUNCH BAG SETS,3PC PUNCH BAG F6 MATTE BLACK-5FT,Amazon,3.0,192.59,332.96723936307245,122.55081894983634,523.1575613458893,287.3901107539172,6.059746066024999,39.51738254313022,5.184647937261396,1.7246542095972928,8.577402853486664,4.525036831289592,0.0892519762325459,0.5703591297392574,0.0,,
2024-06-08,BGR-F6MB-14OZ,DE,BOXING GLOVES,BOXING GLOVES F6 MATTE BLACK-14OZ,Amazon,8.0,320.26,448.3703844695541,212.9417344960437,694.1957735861046,531.5265977169804,-93.65369339419448,10.497480146768153,11.137441960131229,5.110439108172399,16.91895351647179,13.309605697237057,-2.319187140293112,0.1470234031872838,0.0,,
2024-06-08,BGR-F6MB-14OZ,UK,BOXING GLOVES,BOXING GLOVES F6 MATTE BLACK-14OZ,Amazon,18.0,536.0699999999999,505.7392015757755,267.7915830206567,762.8348362000435,625.5904076969736,-61.47815346384902,-58.37305265734905,17.02414301874353,8.577371749609604,25.085166193177493,20.90324959677261,-2.058231708047688,-1.8208748699813928,0.0,,
2024-06-09,3PBR-F6MB-5FT,DE,PUNCH BAG SETS,3PC PUNCH BAG F6 MATTE BLACK-5FT,Amazon,4.0,388.96,308.7756225639825,55.71106499768352,546.5891822404344,340.0830771005592,-1.8475791293589623,-29.45987540721767,3.151787127377187,0.452866973956954,5.778331186087071,3.4213018776838924,0.0122325943119692,-0.2817473446186745,0.0,,
2024-06-09,3PBR-F6MB-5FT,UK,PUNCH BAG SETS,3PC PUNCH BAG F6 MATTE BLACK-5FT,Amazon,9.0,602.91,379.1090123614852,162.2789683445792,575.4052755327865,287.1319103583847,52.965983245282594,39.01111875781791,5.952675720775735,2.44532762351779,9.44572060265014,4.522842548104634,0.871324515154016,0.5585086575170852,0.0,,
2024-06-09,BGR-F6MB-14OZ,DE,BOXING GLOVES,BOXING GLOVES F6 MATTE BLACK-14OZ,Amazon,7.0,289.93,502.2282434866025,248.5376595573753,739.1772102008503,531.9118005539395,-40.14677115412096,10.463214086783896,12.450408828084988,6.25079390635224,18.499887330056687,13.321444283359629,-1.0193380988512024,0.1483026435765602,0.0,,
2024-06-09,BGR-F6MB-14OZ,UK,BOXING GLOVES,BOXING GLOVES F6 MATTE BLACK-14OZ,Amazon,19.0,570.56,548.0419605072941,301.0504158615957,798.8196400422829,625.993722076328,-22.98556944235022,-54.96619212668366,18.441672694110707,10.612521005958373,27.02269998977588,20.9143759984317,-0.7646548068983199,-1.7080484974226744,0.0,,
2024-06-10,3PBR-F6MB-5FT,DE,PUNCH BAG SETS,3PC PUNCH BAG F6 MATTE BLACK-5FT,Amazon,3.0,262.66,345.50523976197934,77.72113255965498,591.1364567332863,340.16115598821034,34.78394479675964,-29.43986102299064,3.462528300150116,1.1426921059763755,6.004929943720058,3.4222040382648644,0.3222525865845965,-0.2819283246993458,0.0,,
2024-06-10,3PBR-F6MB-5FT,UK,PUNCH BAG SETS,3PC PUNCH BAG F6 MATTE BLACK-5FT,Amazon,4.0,267.96,323.91238035846163,136.6030155802703,531.5479684492977,286.87370996285216,-1.9773548916120327,39.01602528722151,5.088384751766185,1.2785446315651627,8.391769428302434,4.520648264919677,0.0141465072907708,0.5535899795557373,0.0,,
2024-06-10,BGR-F6MB-14OZ,DE,BOXING GLOVES,BOXING GLOVES F6 MATTE BLACK-14OZ,Amazon,19.0,767.1700000000001,596.1945217317706,369.0661382918304,833.86835215737,532.2970033908988,54.91999808276525,8.97752025810649,14.859232749362931,8.976490125174438,20.40736316727629,13.3332828694822,1.412021395455012,0.1139284844257202,0.0,,
2024-06-10,BGR-F6MB-14OZ,UK,BOXING GLOVES,BOXING GLOVES F6 MATTE BLACK-14OZ,Amazon,25.0,750.5,596.1973083988308,337.02550557428174,841.3141814407624,626.3970364556825,21.97797541751388,-52.17770347436557,20.04533975822865,11.33049317384433,28.87646206475563,20.925502400090792,0.7368553742216308,-1.6170180160837735,0.0,,
2024-06-11,3PBR-F6MB-5FT,DE,PUNCH BAG SETS,3PC PUNCH BAG F6 MATTE BLACK-5FT,Amazon,3.0,317.97,345.94522935570734,110.42353321878672,585.9419759838095,340.2392348758615,35.48654028610433,-29.78054580625848,3.4501407273743587,1.0704915177795216,5.975840142808922,3.4231061988458364,0.3126746007308826,-0.2856400722023602,0.0,,
2024-06-11,3PBR-F6MB-5FT,UK,PUNCH BAG SETS,3PC PUNCH BAG F6 MATTE BLACK-5FT,Amazon,5.0,334.95,313.05629386789445,104.46945072525496,513.4313813898333,286.6155095717853,-13.121116923804404,39.561901219913565,4.862349193452293,1.6882566508615813,8.262734510842716,4.518453982898436,-0.2123895690910037,0.5562847796448616,0.0,,
2024-06-11,BGR-F6MB-14OZ,DE,BOXING GLOVES,BOXING GLOVES F6 MATTE BLACK-14OZ,Amazon,17.0,685.91,571.1412869639373,326.0016505466158,817.4726218186844,532.682206227858,32.407195561437334,6.051885174641888,14.192812479608454,8.032122141485283,20.47188109162618,13.345121455604772,0.8035543938374758,0.044136630166206,0.0,,
2024-06-11,BGR-F6MB-14OZ,UK,BOXING GLOVES,BOXING GLOVES F6 MATTE BLACK-14OZ,Amazon,28.0,841.2199999999999,619.4108861907243,372.1003049565405,873.9115977896993,626.800350835037,42.7006347956162,-50.09009943992888,20.809356066604984,12.280882860322995,30.2435966161699,20.93662880174989,1.4231641908700494,-1.5504369260149542,0.0,,
2024-06-12,3PBR-F6MB-5FT,DE,PUNCH BAG SETS,3PC PUNCH BAG F6 MATTE BLACK-5FT,Amazon,6.0,614.9399999999999,320.54814510413007,70.69389372755138,584.590313454381,340.31731376351263,10.640387286893343,-30.409555946275898,3.2606442111433105,0.813345220316217,5.872205780902516,3.4240083594268085,0.128863139434926,-0.292227287718424,0.0,,
2024-06-12,3PBR-F6MB-5FT,UK,PUNCH BAG SETS,3PC PUNCH BAG F6 MATTE BLACK-5FT,Amazon,3.0,200.97,308.55651889340834,103.31196504720336,513.7448751814077,286.35730918071846,-18.464236858491297,40.6634465711812,4.765319756109742,1.3340330606537951,8.155973700738826,4.516259700877194,-0.3180026480660849,0.5670627032986322,0.0,,
2024-06-12,BGR-F6MB-14OZ,DE,BOXING GLOVES,BOXING GLOVES F6 MATTE BLACK-14OZ,Amazon,11.0,444.94,570.0430484175893,321.81506723881336,797.5959165572898,533.0674090648173,35.243486683826035,1.732152668945936,14.171903605718477,8.113038794780497,20.05105768578592,13.356960041727346,0.874939795255477,-0.0599962312643486,0.0,,
2024-06-12,BGR-F6MB-14OZ,UK,BOXING GLOVES,BOXING GLOVES F6 MATTE BLACK-14OZ,Amazon,17.0,509.83,619.3807915422167,390.0282626355527,851.8815290242951,627.2036652143915,40.94829294853351,-48.77116662070843,20.79796423422666,12.008400441269371,29.46674397963169,20.94775520340898,1.3606597703310408,-1.5104507395133604,0.0,,
2024-06-13,3PBR-F6MB-5FT,DE,PUNCH BAG SETS,3PC PUNCH BAG F6 MATTE BLACK-5FT,Amazon,2.0,208.98,302.0518502231702,62.6985926096263,555.5453807176114,340.3953926511638,-7.101324375984277,-31.242218052009303,3.078852233129608,0.5273104259460609,5.604055891671245,3.4249105200077805,-0.0451409999998289,-0.3009172868783435,0.0,,
2024-06-13,3PBR-F6MB-5FT,UK,PUNCH BAG SETS,3PC PUNCH BAG F6 MATTE BLACK-5FT,Amazon,6.0,401.94,299.961294079626,95.85635687304368,498.46922899078186,286.09910878965167,-28.45719330657198,42.31937859654625,4.621274703611884,1.0671951857927466,8.072419713865788,4.514065418855953,-0.4789494400011395,0.5861587247570703,0.0,,
2024-06-13,BGR-F6MB-14OZ,DE,BOXING GLOVES,BOXING GLOVES F6 MATTE BLACK-14OZ,Amazon,15.0,605.53,558.4083862483805,311.42425259984634,788.8005447739417,533.4526119017764,28.85832657483363,-3.902552228229561,13.893350948940292,7.90572256758287,20.348720921489047,13.36879862784992,0.7211295000009732,-0.1965771789106011,0.0,,
2024-06-13,BGR-F6MB-14OZ,UK,BOXING GLOVES,BOXING GLOVES F6 MATTE BLACK-14OZ,Amazon,21.0,630.54,571.2124584247535,310.59710453148807,818.2302205917536,627.606979593746,-8.122455612004545,-48.27206555698798,19.186715399235982,10.529429490797709,27.69041750084117,20.958881605068072,-0.2735294400001744,-1.498636765831911,0.0,,
2024-06-14,3PBR-F6MB-5FT,DE,PUNCH BAG SETS,3PC PUNCH BAG F6 MATTE BLACK-5FT,Amazon,3.0,317.97,271.86334070933594,29.84027350803311,524.0518966601384,340.4734715388149,-36.42652109481531,-32.18360973466365,2.738918163775452,-0.034935371112566,5.311678283513992,3.425812680588752,-0.3760570505180323,-0.3108374662952681,0.0,,
2024-06-14,3PBR-F6MB-5FT,UK,PUNCH BAG SETS,3PC PUNCH BAG F6 MATTE BLACK-5FT,Amazon,7.0,468.93,333.3470129441819,130.75223806163723,536.1031574032492,285.8409083985848,2.9941726692007578,44.51193187639637,5.160045966293609,1.724871291974467,8.654073301695796,4.511871136834713,0.0346186584813152,0.6135561709775814,0.0,,
2024-06-14,BGR-F6MB-14OZ,DE,BOXING GLOVES,BOXING GLOVES F6 MATTE BLACK-14OZ,Amazon,15.0,610.2,505.4675617804447,250.31909639157823,739.6407512456036,533.8378147387356,-17.62854235460288,-10.741710603688023,12.544575753595357,6.546780049067214,18.28458430701448,13.380637213972491,-0.4731198454060452,-0.3629416149710915,0.0,,
2024-06-14,BGR-F6MB-14OZ,UK,BOXING GLOVES,BOXING GLOVES F6 MATTE BLACK-14OZ,Amazon,14.0,419.86,566.3437662259731,333.32793070543374,839.3545302065222,628.0102939731006,-13.040724643395638,-48.62580310373183,19.029788084998103,10.475235213346524,27.74046096967896,20.97000800672717,-0.4242633804744317,-1.5159565412546316,0.0,,
2024-06-15,3PBR-F6MB-5FT,DE,PUNCH BAG SETS,3PC PUNCH BAG F6 MATTE BLACK-5FT,Amazon,1.0,112.99,271.88511663278643,33.81173683027862,525.377868099947,340.55155042646606,-35.53544776953612,-33.130986024143475,2.7508535559500205,0.2983323965830783,5.300489948994634,3.4267148411697246,-0.3548248705438001,-0.3210364146759042,0.0,,
2024-06-15,3PBR-F6MB-5FT,UK,PUNCH BAG SETS,3PC PUNCH BAG F6 MATTE BLACK-5FT,Amazon,6.0,401.94,338.8492221414951,130.42725331634233,560.8009175071454,285.582708007518,6.059746066034365,47.20676806794269,5.247904946637054,1.927018043726344,8.818175225280221,4.509676854813471,0.0892519762327593,0.6489761155908238,0.0,,
2024-06-15,BGR-F6MB-14OZ,DE,BOXING GLOVES,BOXING GLOVES F6 MATTE BLACK-14OZ,Amazon,15.0,611.27,421.9232605639432,196.4442494223625,656.2096011788152,534.2230175756947,-93.65369339412096,-18.646063617630524,10.517572070310663,4.835943673894145,16.487172770041045,13.392475800095063,-2.3191871402912025,-0.5557165894931971,0.0,,
2024-06-15,BGR-F6MB-14OZ,UK,BOXING GLOVES,BOXING GLOVES F6 MATTE BLACK-14OZ,Amazon,20.0,599.8,517.0893264897041,267.40814754213693,770.2994231396747,628.413608352455,-61.478153463787216,-49.84612839896357,17.360180175274582,8.56887134083682,25.594868057008323,20.98113440838626,-2.0582317080456187,-1.5627225250660586,0.0,,
2024-06-16,3PBR-F6MB-5FT,DE,PUNCH BAG SETS,3PC PUNCH BAG F6 MATTE BLACK-5FT,Amazon,3.0,317.97,304.8055341142741,45.89144753867629,554.0635525126145,340.6296293141172,-1.847579129303558,-33.97651607053956,3.1093414788660705,0.7891469761662345,5.533774424326961,3.427617001750697,0.0122325943124867,-0.3305081171971133,0.0,,
2024-06-16,3PBR-F6MB-5FT,UK,PUNCH BAG SETS,3PC PUNCH BAG F6 MATTE BLACK-5FT,Amazon,4.0,267.96,388.6438017407801,193.5982323288725,603.9957342136315,285.3245076164512,52.96598324522788,50.353310879101045,6.070680779015953,2.280320820237558,9.569263309033428,4.50748257279223,0.8713245151531278,0.6918736910705958,0.0,,
2024-06-16,BGR-F6MB-14OZ,DE,BOXING GLOVES,BOXING GLOVES F6 MATTE BLACK-14OZ,Amazon,18.0,736.51,467.0104800035221,236.50935737338023,723.8623551078177,534.6082204126541,-40.14677115412528,-27.45096925500668,11.614074901630518,6.119065477909497,17.72341340047258,13.404314386217637,-1.019338098851253,-0.7709013857358655,0.0,,
2024-06-16,BGR-F6MB-14OZ,UK,BOXING GLOVES,BOXING GLOVES F6 MATTE BLACK-14OZ,Amazon,18.0,539.8199999999999,553.9044599967951,295.6320260474185,783.8643993227787,628.8169227318094,-22.985569442419813,-51.92689329259446,18.58902567094796,10.367544087250392,26.61509647651941,20.99226081004535,-0.7646548069006648,-1.6385803321967254,0.0,,
2024-06-17,3PBR-F6MB-5FT,DE,PUNCH BAG SETS,3PC PUNCH BAG F6 MATTE BLACK-5FT,Amazon,6.0,614.9399999999999,340.881398883264,88.34079168061649,610.7159126626965,340.7077082017684,34.78394479676947,-34.61025411527379,3.4125531523506045,0.8023017658598327,5.8819682812485565,3.428519162331669,0.3222525865846553,-0.3382185965657199,0.0,,
2024-06-17,3PBR-F6MB-5FT,UK,PUNCH BAG SETS,3PC PUNCH BAG F6 MATTE BLACK-5FT,Amazon,4.0,267.96,336.97446306588205,120.96185132235723,560.1595253716728,285.0663072253843,-1.9773548916208887,53.88551073211861,5.260876479297501,1.71790147306784,8.632981027409826,4.505288290770989,0.0141465072906221,0.74144168123589,0.0,,
2024-06-17,BGR-F6MB-14OZ,DE,BOXING GLOVES,BOXING GLOVES F6 MATTE BLACK-14OZ,Amazon,13.0,526.29,552.9430410295879,314.6665330708492,811.0559700349221,534.9934232496132,54.9199980828067,-36.97038030283207,13.824210943627548,7.196315727983234,19.717147425472,13.416152972340209,1.4120213954560188,-1.003963424168681,0.0,,
2024-06-17,BGR-F6MB-14OZ,UK,BOXING GLOVES,BOXING GLOVES F6 MATTE BLACK-14OZ,Amazon,25.0,749.75,596.3563063189494,340.9871237369909,855.0372223702543,629.220237111164,21.97797541757091,-54.84190620978553,19.99773520800025,11.418875165274349,28.109127056759924,21.00338721170445,0.7368553742235419,-1.7425073779277382,0.0,,
2024-06-18,3PBR-F6MB-5FT,DE,PUNCH BAG SETS,3PC PUNCH BAG F6 MATTE BLACK-5FT,Amazon,2.0,204.98,341.3490669248528,90.47698561784333,582.3896529118882,340.7857870894195,35.48654028616348,-34.92326045073022,3.3989616752441285,0.7883970374318552,5.8769246196987135,3.4294213229126407,0.3126746007313452,-0.3431342483998572,0.0,,
2024-06-18,3PBR-F6MB-5FT,UK,PUNCH BAG SETS,3PC PUNCH BAG F6 MATTE BLACK-5FT,Amazon,2.0,133.98,329.41002196266595,128.97029191767044,536.1039702252208,284.8081068343175,-13.12111692378694,57.723032052135366,5.087325993528441,1.4636664647153272,8.529226842131953,4.503094008749748,-0.2123895690905675,0.7966215538692609,0.0,,
2024-06-18,BGR-F6MB-14OZ,DE,BOXING GLOVES,BOXING GLOVES F6 MATTE BLACK-14OZ,Amazon,12.0,485.22,520.7844753633773,289.8486725631047,773.013171376443,535.3786260865724,32.40719556154434,-47.00134628473944,12.98159879561408,6.882352969915456,19.03484045191117,13.42799155846278,0.803554393840242,-1.249947156688943,0.0,,
2024-06-18,BGR-F6MB-14OZ,UK,BOXING GLOVES,BOXING GLOVES F6 MATTE BLACK-14OZ,Amazon,33.0,990.35,613.7788908770717,349.37239030135567,876.5976994202617,629.6235514905184,42.70063479559657,-58.54529540904324,20.564849424685704,12.146353145164602,29.01516766897152,21.01451361336354,1.4231641908694257,-1.872828379547261,0.0,,
2024-06-19,3PBR-F6MB-5FT,DE,PUNCH BAG SETS,3PC PUNCH BAG F6 MATTE BLACK-5FT,Amazon,2.0,204.98,316.69347097236795,90.85811647267306,564.7874702296186,340.86386597707065,10.640387286875074,-34.81078229157779,3.214935558449716,0.4413191371171504,5.695212397004049,3.430323483493613,0.1288631394347902,-0.3442510644786875,0.0,,
2024-06-19,3PBR-F6MB-5FT,UK,PUNCH BAG SETS,3PC PUNCH BAG F6 MATTE BLACK-5FT,Amazon,3.0,200.96,327.8585140389739,115.55706791132144,515.8315386720764,284.5499064432507,-18.46423685846248,61.77284445418568,5.039018959087668,1.495347894398969,8.561097958687055,4.500899726728507,-0.318002648065632,0.8561218804247936,0.0,,
2024-06-19,BGR-F6MB-14OZ,DE,BOXING GLOVES,BOXING GLOVES F6 MATTE BLACK-14OZ,Amazon,10.0,410.58,513.6783867872499,271.278294253302,742.492334319618,535.7638289235317,35.24348668383273,-57.328928820114506,12.81117664573852,6.62930313675754,18.673463719460603,13.439830144585356,0.874939795255593,-1.5035932941024293,0.0,,
2024-06-19,BGR-F6MB-14OZ,UK,BOXING GLOVES,BOXING GLOVES F6 MATTE BLACK-14OZ,Amazon,19.0,569.79,608.0027749984242,344.6636866730344,871.2573584437929,630.0268658698731,40.94829294853005,-62.97238381997891,20.35905207912834,11.225173204414132,29.15325701548181,21.02564001502264,1.3606597703309342,-2.027247706225236,0.0,,
